activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,5129164,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,NC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '29.39', 'le': '0.61', 'lle': '4.35', 'sei': '34.59'}",CHEMBL1642904,,CHEMBL1642904,9.00,0,http://www.openphacts.org/units/Nanomolar,1318280,=,1,1,=,,IC50,nM,,1.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,1.0
,5129165,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,NC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '23.56', 'le': '0.49', 'lle': '2.56', 'sei': '27.73'}",CHEMBL1642905,,CHEMBL1642905,7.21,0,http://www.openphacts.org/units/Nanomolar,1318281,=,1,1,=,,IC50,nM,,61.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,61.0
,5129166,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '25.12', 'le': '0.52', 'lle': '3.14', 'sei': '66.88'}",CHEMBL1642906,,CHEMBL1642906,8.05,0,http://www.openphacts.org/units/Nanomolar,1318282,=,1,1,=,,IC50,nM,,9.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,9.0
,5129167,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '22.69', 'le': '0.47', 'lle': '2.36', 'sei': '60.41'}",CHEMBL1642907,,CHEMBL1642907,7.27,0,http://www.openphacts.org/units/Nanomolar,1318283,=,1,1,=,,IC50,nM,,54.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,54.0
,5129168,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '23.85', 'le': '0.50', 'lle': '2.73', 'sei': '63.49'}",CHEMBL1642908,,CHEMBL1642908,7.64,0,http://www.openphacts.org/units/Nanomolar,1318284,=,1,1,=,,IC50,nM,,23.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,23.0
,5129169,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '24.34', 'le': '0.51', 'lle': '2.89', 'sei': '64.80'}",CHEMBL1642909,,CHEMBL1642909,7.80,0,http://www.openphacts.org/units/Nanomolar,1318285,=,1,1,=,,IC50,nM,,16.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,16.0
,5129170,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '19.47', 'le': '0.40', 'lle': '1.26', 'sei': '200.84'}",CHEMBL1642910,,CHEMBL1642910,6.51,0,http://www.openphacts.org/units/Nanomolar,1318286,=,1,1,=,,IC50,nM,,311.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,311.0
,5129171,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '17.99', 'le': '0.37', 'lle': '0.76', 'sei': '185.59'}",CHEMBL1642911,,CHEMBL1642911,6.01,0,http://www.openphacts.org/units/Nanomolar,1318287,=,1,1,=,,IC50,nM,,970.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,970.0
,5129172,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,NCC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '28.10', 'le': '0.59', 'lle': '3.96', 'sei': '34.59'}",CHEMBL1642912,,CHEMBL1642912,9.00,0,http://www.openphacts.org/units/Nanomolar,1318288,=,1,1,=,,IC50,nM,,1.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,1.0
,5129173,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,NCC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '22.18', 'le': '0.46', 'lle': '2.06', 'sei': '27.30'}",CHEMBL1642913,,CHEMBL1642913,7.10,0,http://www.openphacts.org/units/Nanomolar,1318289,=,1,1,=,,IC50,nM,,79.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,79.0
,5129174,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '24.09', 'le': '0.50', 'lle': '2.72', 'sei': '61.32'}",CHEMBL1642914,,CHEMBL1642914,7.38,0,http://www.openphacts.org/units/Nanomolar,1318290,=,1,1,=,,IC50,nM,,42.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,42.0
,5129175,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '18.64', 'le': '0.39', 'lle': '1.05', 'sei': '47.45'}",CHEMBL1642915,,CHEMBL1642915,5.71,0,http://www.openphacts.org/units/Nanomolar,1318291,=,1,1,=,,IC50,nM,,1956.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,1956.0
,5129176,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '18.30', 'le': '0.38', 'lle': '0.94', 'sei': '46.57'}",CHEMBL1642916,,CHEMBL1642916,5.60,0,http://www.openphacts.org/units/Nanomolar,1318292,=,1,1,=,,IC50,nM,,2495.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,2495.0
,5129177,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '18.12', 'le': '0.38', 'lle': '0.89', 'sei': '46.12'}",CHEMBL1642917,,CHEMBL1642917,5.55,0,http://www.openphacts.org/units/Nanomolar,1318293,=,1,1,=,,IC50,nM,,2827.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,2827.0
,5129178,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(C23CNCC2C3)cc1Cl,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '34.72', 'le': '0.77', 'lle': '5.07', 'sei': '65.84'}",CHEMBL528995,,CHEMBL528995,7.92,0,http://www.openphacts.org/units/Nanomolar,1318294,=,1,1,=,,IC50,nM,,12.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,12.0
,5129179,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(C23CNCC2C3)cc1Cl,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '34.43', 'le': '0.77', 'lle': '5.00', 'sei': '65.29'}",CHEMBL528995,,CHEMBL528995,7.85,1,http://www.openphacts.org/units/Nanomolar,1318295,=,1,1,=,,IC50,nM,,14.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,14.0
,5129180,[],CHEMBL1647124,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '26.78', 'le': '0.51', 'lle': '3.84', 'sei': '38.97'}",CHEMBL41,FLUOXETINE,CHEMBL41,8.28,1,http://www.openphacts.org/units/Nanomolar,1318296,=,1,1,=,,IC50,nM,,5.2,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,5.2
,5133396,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '22.76', 'le': '0.48', 'lle': '2.31', 'sei': '57.94'}",CHEMBL1642897,,CHEMBL1642897,6.97,1,http://www.openphacts.org/units/Nanomolar,1319002,=,1,1,=,,IC50,nM,,107.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,107.0
,5133397,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,NC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '21.10', 'le': '0.44', 'lle': '1.65', 'sei': '21.15'}",CHEMBL1643509,,CHEMBL1643509,6.19,0,http://www.openphacts.org/units/Nanomolar,1319003,=,1,1,=,,IC50,nM,,650.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,650.0
,5133398,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '26.53', 'le': '0.55', 'lle': '3.38', 'sei': '131.53'}",CHEMBL1643510,,CHEMBL1643510,8.52,0,http://www.openphacts.org/units/Nanomolar,1319004,=,1,1,=,,IC50,nM,,3.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,3.0
,5133399,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CNC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '25.06', 'le': '0.53', 'lle': '2.90', 'sei': '50.42'}",CHEMBL1643511,,CHEMBL1643511,7.70,0,http://www.openphacts.org/units/Nanomolar,1319005,=,1,1,=,,IC50,nM,,20.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,20.0
,5133400,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '23.65', 'le': '0.50', 'lle': '2.40', 'sei': '23.70'}",CHEMBL1643512,,CHEMBL1643512,6.94,0,http://www.openphacts.org/units/Nanomolar,1319006,=,1,1,=,,IC50,nM,,116.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,116.0
,5133401,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '22.39', 'le': '0.47', 'lle': '2.08', 'sei': '45.05'}",CHEMBL1643513,,CHEMBL1643513,6.88,0,http://www.openphacts.org/units/Nanomolar,1319007,=,1,1,=,,IC50,nM,,132.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,132.0
,5133402,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '25.38', 'le': '0.53', 'lle': '3.01', 'sei': '125.85'}",CHEMBL1643514,,CHEMBL1643514,8.15,0,http://www.openphacts.org/units/Nanomolar,1319008,=,1,1,=,,IC50,nM,,7.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,7.0
,5133403,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,NC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '19.08', 'le': '0.40', 'lle': '1.58', 'sei': '19.12'}",CHEMBL1643515,,CHEMBL1643515,5.59,0,http://www.openphacts.org/units/Nanomolar,1319009,=,1,1,=,,IC50,nM,,2550.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,2550.0
,5133404,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '19.80', 'le': '0.41', 'lle': '1.74', 'sei': '98.16'}",CHEMBL1643516,,CHEMBL1643516,6.36,0,http://www.openphacts.org/units/Nanomolar,1319010,=,1,1,=,,IC50,nM,,436.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,436.0
,5133405,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CNC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '19.55', 'le': '0.41', 'lle': '1.73', 'sei': '39.34'}",CHEMBL1643517,,CHEMBL1643517,6.01,0,http://www.openphacts.org/units/Nanomolar,1319011,=,1,1,=,,IC50,nM,,985.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,985.0
,5133406,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '19.17', 'le': '0.40', 'lle': '1.61', 'sei': '19.21'}",CHEMBL1641622,,CHEMBL1641622,5.62,0,http://www.openphacts.org/units/Nanomolar,1319012,=,1,1,=,,IC50,nM,,2400.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,2400.0
,5133407,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '22.44', 'le': '0.47', 'lle': '2.61', 'sei': '45.14'}",CHEMBL1643518,,CHEMBL1643518,6.89,0,http://www.openphacts.org/units/Nanomolar,1319013,=,1,1,=,,IC50,nM,,128.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,128.0
,5133408,[],CHEMBL1647931,Inhibition of human recombinant 5HT transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641425,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '16.36', 'le': '0.34', 'lle': '0.64', 'sei': '81.10'}",CHEMBL1643519,,CHEMBL1643519,5.25,0,http://www.openphacts.org/units/Nanomolar,1319014,=,1,1,=,,IC50,nM,,5558.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,5558.0
,5139568,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(-c2cccc(O[C@H]3C[C@@H]4CC[C@H](C3)N4)n2)cc1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '18.25', 'le': '0.33', 'lle': '1.71', 'sei': '14.98'}",CHEMBL1644470,,CHEMBL1644470,5.12,0,http://www.openphacts.org/units/Nanomolar,1320192,=,1,1,=,,IC50,nM,,7644.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,7644.0
,5139569,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '25.81', 'le': '0.48', 'lle': '2.90', 'sei': '24.68'}",CHEMBL1644471,,CHEMBL1644471,5.25,0,http://www.openphacts.org/units/Nanomolar,1320193,=,1,1,=,,IC50,nM,,5655.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,5655.0
,5139570,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1[C@H]2CC[C@@H]1C[C@@H](Oc1ccccc1)C2,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1644472,,CHEMBL1644472,,0,http://www.openphacts.org/units/Nanomolar,1320194,>,1,1,>,,IC50,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,5139571,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '30.99', 'le': '0.63', 'lle': '4.37', 'sei': '34.65'}",CHEMBL1644473,,CHEMBL1644473,7.37,0,http://www.openphacts.org/units/Nanomolar,1320195,=,1,1,=,,IC50,nM,,43.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,43.0
,5139572,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '28.90', 'le': '0.59', 'lle': '3.87', 'sei': '32.31'}",CHEMBL1644474,,CHEMBL1644474,6.87,0,http://www.openphacts.org/units/Nanomolar,1320196,=,1,1,=,,IC50,nM,,135.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,135.0
,5139573,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccccc1O[C@H]1C[C@@H]2CC[C@H](C1)N2,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '25.47', 'le': '0.52', 'lle': '3.06', 'sei': '28.48'}",CHEMBL1644475,,CHEMBL1644475,6.05,0,http://www.openphacts.org/units/Nanomolar,1320197,=,1,1,=,,IC50,nM,,881.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,881.0
,5139574,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '24.33', 'le': '0.59', 'lle': '3.76', 'sei': '32.30'}",CHEMBL1644476,,CHEMBL1644476,6.87,0,http://www.openphacts.org/units/Nanomolar,1320198,=,1,1,=,,IC50,nM,,136.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,136.0
,5139575,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Ic1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '21.19', 'le': '0.60', 'lle': '4.02', 'sei': '32.81'}",CHEMBL1644477,,CHEMBL1644477,6.97,0,http://www.openphacts.org/units/Nanomolar,1320199,=,1,1,=,,IC50,nM,,106.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,106.0
,5139576,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '26.68', 'le': '0.50', 'lle': '3.41', 'sei': '27.77'}",CHEMBL1644478,,CHEMBL1644478,5.91,0,http://www.openphacts.org/units/Nanomolar,1320200,=,1,1,=,,IC50,nM,,1245.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,1245.0
,5139577,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '28.55', 'le': '0.53', 'lle': '3.54', 'sei': '29.19'}",CHEMBL1644479,,CHEMBL1644479,6.21,0,http://www.openphacts.org/units/Nanomolar,1320201,=,1,1,=,,IC50,nM,,624.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,624.0
,5139578,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '28.46', 'le': '0.54', 'lle': '4.81', 'sei': '10.97'}",CHEMBL1644480,,CHEMBL1644480,7.07,0,http://www.openphacts.org/units/Nanomolar,1320202,=,1,1,=,,IC50,nM,,86.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,86.0
,5139579,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,FC(F)(F)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '25.82', 'le': '0.50', 'lle': '3.63', 'sei': '32.95'}",CHEMBL1644481,,CHEMBL1644481,7.00,0,http://www.openphacts.org/units/Nanomolar,1320203,=,1,1,=,,IC50,nM,,99.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,99.0
,5139580,[],CHEMBL1647513,Inhibition of [3H]serotonin reuptake at SERT expressed in HEK293 cells scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,,,CHEMBL1641536,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '27.57', 'le': '0.52', 'lle': '4.07', 'sei': '21.10'}",CHEMBL1644482,,CHEMBL1644482,6.43,0,http://www.openphacts.org/units/Nanomolar,1320204,=,1,1,=,,IC50,nM,,369.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,IC50,nM,UO_0000065,,369.0
